Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets
Lula2022 🦑 1️⃣3️⃣🌟;AmorOntem;2022-09-13 20:43:46+00:00;Luva de Pedreiro só é mimado que não quer estudar nem seguir um cronograma e prazos como qualquer pessoa adulta tem que seguir na vida adulta. E vida é assim, engole o choro e faz seus corre, ninguém vai passar a mão na sua cabeça.;0;0;0
Thiago;ThiagoCabufas;2022-09-13 20:43:28+00:00;Oq será q aconteceu com o Luva de pedreiro????;0;0;0
anna;_araujorlx;2022-09-13 20:42:59+00:00;sério luva de pedreiro?;0;0;0
cecilia;alsksef;2022-09-13 20:42:40+00:00;o luva de pedreiro dizendo que vai encerrar a carreira me fez pensar que sossego e paz não se compra mesmo e que terapia é fundamental na vida de todo mundo;0;0;0
ForSports NBA CHAMPION 21-22;forsports97;2022-09-13 20:42:33+00:00;@mundodabola @UOLEsporte Krl eu defendo o luva de pedreiro e tal. Mas pqp, cansou de trabalhar ? Aí é foda, olha que o trabalho dele é muito bem remunerado e tem uma quantidade absurda de regalia;0;1;0
niel, o bon vivant ˢᵉᵖ;niellims;2022-09-13 20:41:07+00:00;digai se o luva de pedreiro trabalhasse de pedreiro kkkk https://t.co/CgOwr64cEA;0;0;0
DONKF mARÇAL🦍;Don_Marcal;2022-09-13 20:40:54+00:00;"@PedroPaulodss E digo mais
se ele chega nos lugares e não faz esse chute giratorio
assim como o Luva de pedreiro faz o Receba!

Eu ja nem o considero um grande mestre Artes marciais mistas hahahahaha";0;2;0
kiq;martins_kiq;2022-09-13 20:40:29+00:00;KKKKKKKKKKKKK que isso mlk o luva de pedreiro se aposentou;0;0;0
J-Cole do Norte do Parana;Carlos_Henriqqq;2022-09-13 20:40:03+00:00;Nossa não acredito que o luva de pedreiro vai se aposentar 😭 https://t.co/eTSy1uuejL;0;4;0
Um zumbi;juliopb18;2022-09-13 20:39:41+00:00;Será que Luva de Pedreiro está com burnout? Vi uma profissional sugerindo isso e não duvido... Lamentável, hein. Mas o sucesso às vezes pode vir com um custo.;0;1;0
𝐖𝐚𝐥𝐥𝐚𝐜𝐞 𝐕𝐢𝐜𝐭𝐨𝐫𝐢𝐧𝐨;euwall;2022-09-13 20:39:25+00:00;"@igoraraujojj @luvadepedreiro Exatamente.
Vai ser bom pra ele dá uma desligada.";0;1;0
George 🇾🇪;sapecondonosor;2022-09-13 20:39:20+00:00;esse luva de pedreiro é um otário;0;0;0
Solitario;rockdinho78;2022-09-13 20:39:05+00:00;@DaniloGentili Pergunta, quem é luva de pedreiro!;0;0;0
Jovem Pan BH;JovemPanBH;2022-09-13 20:38:55+00:00;Luva de Pedreiro apaga vídeos e fala sobre Parar de produzir conteúdo https://t.co/H2WYl7RERm;0;0;0
Luís Henrique;Luiss_hq;2022-09-13 20:38:19+00:00;luva de pedreiro desistiu de ser famoso kkkkkk ta tirano;0;0;0
Dra. Cristiane Souza;CristianeMsc;2022-09-13 20:38:04+00:00;Luva de Pedreiro exclui publicações no Instagram e diz que vai 'viver vida normal';0;0;0
Pedro Machado;pegoncalves;2022-09-13 20:37:44+00:00;"O Luva de Pedreiro anunciou a “aposentadoria”

Vamos ser bem sinceros: era um conteúdo com prazo de validade, não tinha muita variação. Saturou rápido.
Que ele possa ter uma vida confortável e digna daqui pra frente";0;17;0
vic;victoriafalou;2022-09-13 20:37:40+00:00;Pro Luva de Pedreiro ta podendo largar a “carreira” assim ele n devia ter nenhum contrato grande assinado, né? Pq é meio complicado jogar td pro ar do nada;0;0;0
Janela Publicitária;janelapub;2022-09-13 20:37:00+00:00;"LUVA DE PEDREIRO DIZ QUE PAROU NA INTERNET. VERDADE OU JOGADA PUBLICITÁRIA? - Iran Ferreira deletou todas as suas postagens no Instagram e anunciou o fim de sua carreira como influenciador.
* Matéria completa em https://t.co/Mqadc83KBT

#janelapublicitaria https://t.co/DUmspqXDWM";0;1;0
pedro pontes;pedrolpontes;2022-09-13 20:36:47+00:00;pessoal assim como o luva de pedreiro, eu estou parando de trabalhar 👍🏻;0;0;0
ana carolina;itsmekamer;2022-09-13 20:36:40+00:00;mas tem q ser mt arrombado pra encher o saco do luva de pedreiro, ele falando q vai parar de fazer vídeo e eu quase chorei;0;0;0
Só aqui entre nós...🤫;alebatalha28;2022-09-13 20:36:31+00:00;"O luva de pedreiro ficou famoso, começou a ganhar dinheiro e desistiu de fazer videos.

Cara, nem os influenciadores que ganham com isso, tão conseguindo ficar nas plataformas... 
🙈";0;3;0
@rthur;arturvinisa;2022-09-13 20:36:18+00:00;Luva de Pedreiro sendo um bom baiano;0;0;0
Área VIP;areavip;2022-09-13 20:36:11+00:00;Polêmica! Poliana Rocha comenta decisão de Luva de Pedreiro de abandonar carreira - #Instagram #Leonardo #LuvaDePedreiro #PolianaRocha https://t.co/co7jBYniYv;0;0;0
Rede Onda Digital;redeondadigital;2022-09-13 20:35:32+00:00;"📌 Luva de Pedreiro

“Fala, minha tropa! Está todo mundo pensando que fui hackeado, mas não fui hackeado, não. Eu apaguei os vídeos mesmo. Eu parei, galera.""

#InformaçãoComCredibilidade

📲 Saiba mais
https://t.co/vK5q5gBuSx";0;0;0
Erick Oliveira;erick_oliveeir;2022-09-13 20:35:21+00:00;"Luva de Pedreiro: famoso, rico, reconhecido mundialmente e.. triste!

Maluco perdeu todo brilho ao explodir mundialmente e agora “encerra as atividades”. É aquilo, tá certíssimo, não tá feliz não vale a pena continuar.";0;1;0
ℜ 𝔢 𝔫 𝔞 𝔫 ✠;r_nSantos;2022-09-13 20:35:12+00:00;"Vai : Luva de Pedreiro
Vem : Bora Bill https://t.co/kew1jxvi4W";0;0;0
Aprizion Brasil News 1;aprizion;2022-09-13 20:35:07+00:00;"(UOL Esporte) #Aprizion &gt; Por que o Luva de Pedreiro usa luva em seus vídeos? https://t.co/6tpsQ636mE";0;0;0
CyberPoc;OCanzian;2022-09-13 20:35:02+00:00;O cara ficou famoso por usar uma luva! Que droga é essa que vcs fuma??? #luvadepedreiro;0;0;0
la chica;xuxux;2022-09-13 20:34:58+00:00;qual o signo do luva de pedreiro, porque esse mercúrio retrógrado tá afetando ele, certezaaa;0;0;0
Marinho lima 🇧🇷;marinholima23;2022-09-13 20:34:42+00:00;"AE @LulaOficial  faz como o @luvadepedreiro pede pra sair antes que seja tarde 
LULA SUBIU KKKKK";0;1;0
vick vape-rub;luthorname;2022-09-13 20:34:40+00:00;assim como luva de pedreiro queria me aposentar;0;0;0
o- | contatojti72021 🇺🇦;jtisete;2022-09-13 20:34:38+00:00;O QUE TEMOS PRA HOJE? Luva de pedreiro e Toguro https://t.co/ceFL3Gw0cb;0;0;0
Vitor Santos;virtusantos;2022-09-13 20:34:05+00:00;irmao, pior coisa que o Luva de Pedreiro fez foi abandonar o ex empresario dele, essas coisas de contratos são sérias e se assinou tem que cumprir. Deve estar com um monte de problema na justiça agora e por isso ta abandonando a Internet https://t.co/5y5LEQYhMR;0;0;0
Piuzeras;_Caarvalho_;2022-09-13 20:33:57+00:00;Descansar né, que o cara não é de ferro 🥵 @luvadepedreiro https://t.co/PfgdxP4ehk;0;0;0
Leandro santos;LFalso9;2022-09-13 20:33:49+00:00;Luva de pedreiro tá uma frescage da porra já;0;0;0
Fih DO TURKIN 🙏🏽💸;aloisiosalleskt;2022-09-13 20:33:37+00:00;ces acham que eu pareço com o luva de pedreiro?;0;0;0
Record TV Goiás;recordtvgoias;2022-09-13 20:33:35+00:00;Luva de Pedreiro anuncia que irá encerrar carreira de influenciador: 'Vou viver a minha vida normal' https://t.co/GKHkDBCOc7 #R7 via @portalr7;0;0;0
⭐𝕊𝕠𝕝 𝕃𝕠𝕡𝕖𝕤⭐;sol_slopes;2022-09-13 20:33:13+00:00;@WinterSanto @luvadepedreiro Chatinho sou eu... ele é super chato.;0;0;0
revista piauí;revistapiaui;2022-09-13 20:32:56+00:00;[The piauí Herald] Conheça Luva de Coveiro, o influencer que herdou o lugar do Luva de Pedreiro https://t.co/Aq25Rn1GL3;3;107;23
Portal Correio do Agreste;correidoagreste;2022-09-13 20:32:34+00:00;Luva de Pedreiro deleta vídeos e diz que não irá mais fazer vídeos https://t.co/4C0HZ9whtZ #Noticia;0;0;0
Pires;Philipe_Pires;2022-09-13 20:32:30+00:00;Luva de Pedreiro se aposentou com quantos meses de contribuição???????????????????????????????????????????????????????????;0;1;0
Rafaˢᶠᶜ ⚪⚫;santistadesp;2022-09-13 20:32:25+00:00;E o Luva de Pedreiro hein? Desejo muita saúde mental para esse menino, imagino que não deve estar fácil por lá;0;4;0
day;dayanerealitys;2022-09-13 20:31:36+00:00;chamou ela de luva de pedreiro https://t.co/zP5u5REq7T;0;0;0
Trick Fla da Depre 🔴⚫;trickfladadepre;2022-09-13 20:31:16+00:00;O empresário do Luva de Pedreiro tava esse tempo todo querendo protegê-lo da fama para não acontecer isso e todo mundo criticou 🥺;0;14;0
Átila Rocha;atilarocha2;2022-09-13 20:31:04+00:00;Opinião Impopular: Sempre achei que esse Luva de Pedreiro não bate muito bem das ideias.;0;0;0
Rede 98;Rede98Oficial;2022-09-13 20:30:25+00:00;"VAI PARAR | Após apagar todas as publicações do Instagram, Iran Ferreira, conhecido como Luva de Pedreiro, anunciou o fim de sua carreira como influenciador.

📲 Acesse https://t.co/AXmXqZBIn2
📸 Henrique Arcoverde / Divulgação https://t.co/SoLNJybzW0";0;4;0
Rondoniaqui News;RondoniaquiNews;2022-09-13 20:30:14+00:00;"O influenciador digital Iran Ferreira, mais conhecido como Luva de Pedreiro, postou um vídeo nas suas redes sociais nesta terça-feira (13), para anunciar que deixará a carreira na internet.

O ex-jogador de futsal Falcão, responsável por agenciar a

https://t.co/dd9IVqUgrp https://t.co/UEur6w3gSu";0;0;0
gazetaweb.com;gazetaweb;2022-09-13 20:30:14+00:00;Luva de Pedreiro anuncia que abandonou a carreira de influenciador ▶ https://t.co/yW9igg0beh 📸 Reprodução https://t.co/obFaGZq4KM;0;2;0
Skol Beats 150 bpm;_Pombba;2022-09-13 20:29:32+00:00;cada vez que eu vejo alguém falando que o tal do Luva de Pedreiro é um dos maiores influencers do país eu tenho vontade de tirar o Instagram da tomada;0;1;0
ؘ;lovxquinn;2022-09-13 20:28:54+00:00;tudo que eu sei sobre luva de pedreiro é contra minha vontade;0;1;0
Reginaldo Tomaz;retomz;2022-09-13 20:28:51+00:00;Demi Lovato entra pra lista de aposentados junto com Luva de Pedreiro. Hoje a Caixa vai surtar kk quem mais falta? Dudu Camargo? https://t.co/fCYIHHV1yD;0;1;0
Isaque;_isaque_ss;2022-09-13 20:28:47+00:00;@samueuwu @QuiosqueV @rodri_rmm @siteptbr povo chato, parece q tô na casa do luva de pedreiro batendo na família dele;0;0;0
‎۞ Matheus ‎۞;MathFuriani;2022-09-13 20:28:31+00:00;e o Luva de Pedreiro que se aposentou;0;0;0
Britto Jr.;brittojr;2022-09-13 20:27:31+00:00;Por que será que o #luvadepedreiro anunciou que vai desistir?;0;9;1
ENQUANTO ISSO EM GOIÁS;egoias;2022-09-13 20:27:18+00:00;"Luva de Pedreiro anunciou que irá encerrar a sua carreira de influenciador digital.

“Apaguei os vídeos. Parei. Vou viver a minha vida normal. A minha equipe é a melhor do mundo, mas é uma decisão minha. Vou cumprir os contratos e depois não vou mais fazer vídeos.”

🎥 Reprodução https://t.co/mpg8wwBBVt";0;0;0
Curto News;curtonews;2022-09-13 20:27:07+00:00;"Iran Ferreira, conhecido como Luva de Pedreiro, tem mais de 18 milhões de seguidores no Instagram. Ele apagou todos os posts e deixou apenas o vídeo em que anuncia o afastamento; a foto de perfil também foi removida https://t.co/eL4d7noUVi";0;0;0
Alan🫀 ★彡;alnhrdy;2022-09-13 20:27:03+00:00;afastado pq ando meio luva de pedreiro da cabeça;0;0;0
santa;sntrsmadalena;2022-09-13 20:26:47+00:00;imagina criticar o luva de pedreiro pra enaltecer a b3lle3 b3llinha https://t.co/8GdmDGj2XD;0;0;0
zehzeras;zehzeras;2022-09-13 20:26:38+00:00;Esse Luva de Pedreiro é bem chato. Já deu.;0;1;0
juba marruá;JuBibiano_;2022-09-13 20:26:21+00:00;Acho q vou fazer igual Luva de Pedreiro e aposentar;0;5;1
Murilo ᵉᶜ🅱️;ecbmurilo_;2022-09-13 20:25:22+00:00;pq será que o luva de pedreiro parou;0;0;0
ice station zebra 🦑;LLSDDaniel;2022-09-13 20:25:17+00:00;o luis Diaz parece o Luva de pedreiro;0;0;0
May;freiheit____;2022-09-13 20:25:17+00:00;O luva de pedreiro vai excluir o Instagram????;0;0;0
Felipe Gomes;FelipeGomes_22;2022-09-13 20:25:09+00:00;Baseado nesse fato do luva de pedreiro, a gente ver por aí que dinheiro e fama nunca foi sinônimo de felicidade…;0;0;1
Siegfried;j_wiilson;2022-09-13 20:25:03+00:00;Eu tinha tuitado sobre o que houve com o @luvadepedreiro agora, quando rolou o negócio do empresário e minhas suspeitas se confirmaram: o mercado não quer mais só o corpo, quer também a alma do indivíduo que se torna um escravo do sucesso.;0;0;0
meia noite 🌃;lugosxx;2022-09-13 20:24:52+00:00;"""Luva de pedreiro encerra carreira""  ???????";0;0;0
bela I LOVE;qriminnie;2022-09-13 20:24:45+00:00;Ate hoje não sei quem é luva de pedreiro;0;1;0
Hanzen;HanzenBruno;2022-09-13 20:24:38+00:00;Luva de pedreiro começou a carreira, terminou e eu nem sei quem é kk;0;2;0
Eduardo Miranda;ComentoRealitys;2022-09-13 20:24:36+00:00;O Luva de Pedreiro é bem burrinho, eu tenho pena. Na hora de aproveitar e ganhar muito dinheiro, ele vai e para.;0;4;2
Allan Wesley;WesleyyAllan;2022-09-13 20:24:31+00:00;E o luva de pedreiro que apagou todos os vídeos mano;0;0;0
clara.;lwtzgrl;2022-09-13 20:24:25+00:00;"“luva de pedreiro anuncia fim da carreira” 
bisha pelo amor de deus QUE CARREIRA";0;2;0
mh;namnions;2022-09-13 20:24:21+00:00;ate hj nao faço ideia de quem seja luva de pedreiro;0;2;0
Ah! Vc quer me calar? VOTE 13 🚩;anaonuno;2022-09-13 20:24:13+00:00;Quem é luva de pedreiro gente;0;1;0
S.E Palmeiras Bot;palmeiras_bot;2022-09-13 20:24:11+00:00;"2ºT |  ⌚40 min:  
 
 GOOOOOOOL DO PALMEIRAS !!!! GUSTAVO GOMEZ FAZ BELA JOGADA PELA DIREITA, CRUZA NA ÁREA E, NA SOBRA, LUVA DE PEDREIRO MANDA PARA O GOL!!! 
 
#AvantiPalestra .";0;1;0
WalPlayer;WalaceAlmeida14;2022-09-13 20:23:51+00:00;"Luva de Pedreiro apagou os vídeos do Instagram, decidiu ter uma vida mais tranquila
https://t.co/xINQfaz8Tq";0;1;0
ʝãσ ɠµเ ❁;gui_vaz021;2022-09-13 20:23:36+00:00;Luva de pedreiro se aposentou véi kkkk como assim !?;0;1;0
Paulo-SouZa é com S;crisenoTondela;2022-09-13 20:23:36+00:00;E o @luvadepedreiro DESISTINDO DE TUDO https://t.co/XcqKxbknjF;0;2;1
Em pleno 2022;MarcioBra1;2022-09-13 20:23:32+00:00;Luva de pedreiro se aposentando, Toguro preso, o mundo dos blogueiros tá pegando fogo 🔥 kkkkkkk;0;2;0
ʝãσ ɠµเ ❁;gui_vaz021;2022-09-13 20:23:08+00:00;Não Luva de pedreiro não!;0;0;0
Marconi Lucena;MarconiNoticias;2022-09-13 20:21:58+00:00;Luva de Pedreiro anuncia pausa na carreira após excluir vídeos: 'Parei'... - Veja mais em https://t.co/fQybMZjMWg;0;0;0
Michael Alves;Michaeleng7;2022-09-13 20:21:45+00:00;É tanto comentário doente que vi sobre o Luva de pedreiro 🤦🏿;0;1;0
HarrisQueNãoÉODaCoroa.;harris_brazil;2022-09-13 20:21:28+00:00;"@luvadepedreiro O mano abraço ae, de boa?  espero que sim. 

Ao invés de se recolher, porque não usa a sua influência para ajudar sua comunidade.

Eu garanto que eles irão ficar felizes e tu ficará aliviado. 

Grande abraço, monte um podcast ou mesmo um quadro nas suas redes. https://t.co/8Y3qTtUwUE";0;0;0
Lua 🧚🏽‍♀️;euluasoouza;2022-09-13 20:20:55+00:00;Já tem o luva de pedreiro, agora vi que tem o camisa de borracheiro também. kkkkkkkk gente ?!;0;0;0
kaio - jurídico belle belinha;CozinhaNo;2022-09-13 20:20:09+00:00;Desumano é o Luva de Pedreiro largar a carreira de influenciador e parar de dar dinheiro para o seu ex empresário!!!! 😡😡😡😭😭😭;0;0;0
Ipu Notícias;ipu_noticias;2022-09-13 20:20:07+00:00;Luva de Pedreiro apaga vídeos da rede social e anuncia fim da carreira https://t.co/RA0HORHBLk https://t.co/9jQLAVaVFh;0;0;0
Nelson FÉ;nelsonfeoficial;2022-09-13 20:20:06+00:00;@sanatorio_spfc Pessoas simples e humildes são assim, consegue o suficiente para viver e cansa de ser um instrumento da mídia. Os gananciosos querem juntar, juntar e morrer de trabalhar. O luva de pedreiro ganhou um fã com essa atitude pura. Nunca gostei dos vídeos dele, MAS AGORA GOSTEI.;0;0;0
Vaz 🌑;nathaliavazz;2022-09-13 20:19:57+00:00;Esse luva de pedreiro é mt mimimi, foi do lixo ao luxo e fica fazendo graça pqp;0;1;0
Esqualido;rrraskolnikovrr;2022-09-13 20:19:54+00:00;@valuationfstyle Nasdaq tbm foi afetada pelo Luva de Pedreiro? kkkkkk;0;0;0
Nelson FÉ;nelsonfeoficial;2022-09-13 20:19:53+00:00;@CNNBrasil Pessoas simples e humildes são assim, consegue o suficiente para viver e cansa de ser um instrumento da mídia. Os gananciosos querem juntar, juntar e morrer de trabalhar. O luva de pedreiro ganhou um fã com essa atitude pura. Nunca gostei dos vídeos dele, MAS AGORA GOSTEI.;0;1;0
Tricolor Do Paraná!!! ⬛⬛⬛⬛⬛⬛⬛;PeloParanaClube;2022-09-13 20:19:51+00:00;Até hoje nunca entendi o que o povo viu nesse tal de Luva de Pedreiro.;0;1;0
UOL;UOL;2022-09-13 20:19:25+00:00;Por que o Luva de Pedreiro usa luva em seus vídeos? https://t.co/akl23vg3SP;0;14;1
Marcelo Trindade;euTrind4d3;2022-09-13 20:19:03+00:00;@_VinixGamer @luvadepedreiro Ficaram sem idéias depois que o RECEBA ficou saturado;0;0;0
Otávio Hoffmann;otaviomatos03;2022-09-13 20:18:40+00:00;Eu tenho até pena do Luva de Pedreiro. Nem sei o que achar das decisões dele. Pelo menos não seguia ele no instagram 🤣;0;0;0
foi mal, tava doidão;AndynMaia;2022-09-13 20:18:38+00:00;Luva de pedreiro se aposentando  da profissao gritar RECEBA  por causa de uma gripe é meu país;0;0;0
É Ogei não oxei;NazaOgei;2022-09-13 20:18:28+00:00;@luvadepedreiro veja meninos https://t.co/PeaNHlcQTl;0;0;0
DarioEvang;Dario_Almeid;2022-09-13 20:18:23+00:00;Só desejo que o Luva de Pedreiro se recupere desse esgotamento psicológico e volte a fazer seus vídeos e trabalho de modo tão simples sem essa turma de patrocínio que quer fazer dele um ator.;0;0;0
Rafael B. S;rafaelbsouto7;2022-09-13 20:18:14+00:00;A única coisa que aprendi com o anúncio lá do Iran, o #LuvaDePedreiro foi que tem uma pá de gente torcendo pra vc desistir. Faz o seguinte: todo dia  avança 1% em direção ao teu sonho e não desiste, o resto é resto.;0;0;0
Carol;CarolMoon99;2022-09-13 20:17:40+00:00;Queria dar uma de luva de pedreiro e aposentar de uma carreira que mal comecei;0;0;0
Cláudio Spritzer;claudiospritzer;2022-09-13 20:17:29+00:00;E o LUVA DE PEDREIRO pediu pra sair! https://t.co/2SHqRJpW5H via @YouTube;0;0;0
Erikkka;ESimoesz;2022-09-13 20:17:01+00:00;"De alguém que não é ligada em absolutamente nada do mundo do futebol: como o Luva de Pedreiro fez sucesso? como ele atuava enquanto influenciador?

só fiquei sabendo do escândalo com o empresário, e tanta gnt falando da aposentadoria dele, q tô curiosa

alguém????? https://t.co/eXS9uTRjet";0;0;0
teteus;teusvargas_;2022-09-13 20:16:40+00:00;F luva de pedreiro;0;2;0
Xandy;Alexandrefdl_;2022-09-13 20:16:10+00:00;Luva de pedreiro já tava perdendo a graça, e fora q querem por o mlk numa realidade q não é a dele em festa da Gucci e coisas desse tipo, menor claramente não tem a mínima ideia do q tava fazendo ali;0;2;0
carrijo;_felipecarrijo;2022-09-13 20:15:51+00:00;não luva de pedreiro 🥺;0;1;0
Putifero;Luis_Estellai;2022-09-13 20:15:48+00:00;Porra o Luva de Pedreiro desistiu da carreira dele;0;0;0
Nobody_;Samuel852710;2022-09-13 20:15:41+00:00;Só eu que acho que o @luvadepedreiro tá deixando as mídias sociais por conta daquela treta lá do passado?;0;0;0
Sereia cósmica;duda_maa;2022-09-13 20:15:31+00:00;Luva de pedreiro vai parar com os vídeos?;0;0;0
Crowley;6Zarathustra6;2022-09-13 20:15:21+00:00;Luva de pedreiro é tipo o Buda man https://t.co/2FHXnYUSM8;0;0;0
Neehgo 🇾🇪;Neehgo1;2022-09-13 20:14:03+00:00;Queria muito encerra minha carreira igual o Luva de pedreiro encerrou, não aguento mais essa carreira de pobre. 😔😔😔;0;0;0
Lucas Eduardo;2nay_;2022-09-13 20:14:00+00:00;se n ta fácil p luva de pedreiro imagine p nós;0;4;0
💀;matheusinpagode;2022-09-13 20:13:54+00:00;luva de pedreiro pendurou as luvas;0;0;0
💀;matheusinpagode;2022-09-13 20:13:42+00:00;luva de pedreiro aposentou;0;0;0
CNN Brasil;CNNBrasil;2022-09-13 20:13:25+00:00;"Luva de Pedreiro anuncia fim de carreira na Internet: ""Não vou fazer mais vídeo"" - https://t.co/TDwDNVlheR https://t.co/8JtQjwUo8u";2;36;2
Treta News7;TretaNewsss7;2022-09-13 20:12:46+00:00;"Queria a todynho nessa #Fazenda14 queria ver se ia ter coragem de peit4r o ex da mãe de neymar o Tiago e bia...! 
#neymar #biafica #jojotodynho luva de pedreiro arthur aguiar JADE NA GLAMOUR Deolane https://t.co/d5oqwt9Qe7";0;0;0
